manufacturer,antennaModel,standardModel,diameter_ft,diameter_m,gain_dBi,notes
ANDREW,PL6-59W-PXA,PL659WPXA,6,1.83,39.5,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
ANDREW,PL65-F,PL65F,6,1.83,39.9,https://www.datasheet.live/pdfviewer?url=https%3A%2F%2Fpdf.datasheet.live%2Fdatasheets-1%2Fandrew%2FPL6-65.pdf
Commscope/Andrew,PL665,PL665,6,1.83,39.9,https://www.datasheet.live/pdfviewer?url=https%3A%2F%2Fpdf.datasheet.live%2Fdatasheets-1%2Fandrew%2FPL6-65.pdf
ANDREW,PL6-65,PL665,6,1.83,39.9,https://www.datasheet.live/pdfviewer?url=https%3A%2F%2Fpdf.datasheet.live%2Fdatasheets-1%2Fandrew%2FPL6-65.pdf
COMMSCOPE,PL6-65,PL665,6,1.83,39.9,https://www.datasheet.live/pdfviewer?url=https%3A%2F%2Fpdf.datasheet.live%2Fdatasheets-1%2Fandrew%2FPL6-65.pdf
ANDREW,PL6-65C,PL665C,6,1.83,39.9,https://www.datasheet.live/pdfviewer?url=https%3A%2F%2Fpdf.datasheet.live%2Fdatasheets-1%2Fandrew%2FPL6-65.pdf
ANDREW,PL6-65C (FCC A95100),PL665CFCCA95100,6,1.83,39.9,https://www.datasheet.live/pdfviewer?url=https%3A%2F%2Fpdf.datasheet.live%2Fdatasheets-1%2Fandrew%2FPL6-65.pdf
ANDREW,PL6 65D,PL665D,6,1.83,39.9,https://www.datasheet.live/pdfviewer?url=https%3A%2F%2Fpdf.datasheet.live%2Fdatasheets-1%2Fandrew%2FPL6-65.pdf
ANDREW,PL6-65D,PL665D,6,1.83,39.9,https://www.datasheet.live/pdfviewer?url=https%3A%2F%2Fpdf.datasheet.live%2Fdatasheets-1%2Fandrew%2FPL6-65.pdf
COMMSCOPE,PL6-65D,PL665D,6,1.83,39.9,https://www.datasheet.live/pdfviewer?url=https%3A%2F%2Fpdf.datasheet.live%2Fdatasheets-1%2Fandrew%2FPL6-65.pdf
ANDREW,PL6-65DA63170,PL665DA63170,6,1.83,39.9,https://www.datasheet.live/pdfviewer?url=https%3A%2F%2Fpdf.datasheet.live%2Fdatasheets-1%2Fandrew%2FPL6-65.pdf
ANDREW,PL6-65da63170,PL665DA63170,6,1.83,39.9,https://www.datasheet.live/pdfviewer?url=https%3A%2F%2Fpdf.datasheet.live%2Fdatasheets-1%2Fandrew%2FPL6-65.pdf
ANDREW,PL6-65E,PL665E,6,1.83,39.9,https://www.datasheet.live/pdfviewer?url=https%3A%2F%2Fpdf.datasheet.live%2Fdatasheets-1%2Fandrew%2FPL6-65.pdf
COMMSCOPE,PL6-65E,PL665E,6,1.83,39.9,https://www.datasheet.live/pdfviewer?url=https%3A%2F%2Fpdf.datasheet.live%2Fdatasheets-1%2Fandrew%2FPL6-65.pdf
ANDREW,PL6-65F,PL665F,6,1.83,39.9,https://www.datasheet.live/pdfviewer?url=https%3A%2F%2Fpdf.datasheet.live%2Fdatasheets-1%2Fandrew%2FPL6-65.pdf
COMMSCOPE,PL6-65F,PL665F,6,1.83,39.9,https://www.datasheet.live/pdfviewer?url=https%3A%2F%2Fpdf.datasheet.live%2Fdatasheets-1%2Fandrew%2FPL6-65.pdf
ANDREW,PL6-65G,PL665G,6,1.83,39.9,https://www.datasheet.live/pdfviewer?url=https%3A%2F%2Fpdf.datasheet.live%2Fdatasheets-1%2Fandrew%2FPL6-65.pdf
COMMSCOPE,PL6-65G,PL665G,6,1.83,39.9,https://www.datasheet.live/pdfviewer?url=https%3A%2F%2Fpdf.datasheet.live%2Fdatasheets-1%2Fandrew%2FPL6-65.pdf
ANDREW,PL8-186C V,PL8186CV,8,2.44,42,Comsearch's Frequency Coordination Database
COMMSCOPE,PL8-186C V,PL8186CV,8,2.44,42,Comsearch's Frequency Coordination Database
Andrew,PL8-56D,PL856D,8,2.44,42.3,https://www.datasheet.directory/pdfviewer?url=https%3A%2F%2Fdatasheet.iiic.cc%2Fdatasheets-1%2Fandrew%2FPL8-65D.pdf
ANDREW,PL857W,PL857W,8,2.44,41.2,https://objects.eanixter.com/PD355886.PDF
Commscope/Andrew,PL857W,PL857W,8,2.44,41.2,https://objects.eanixter.com/PD355886.PDF
ANDREW,PL8-57W,PL857W,8,2.44,41.2,https://objects.eanixter.com/PD355886.PDF
COMMSCOPE,PL8-57W,PL857W,8,2.44,41.2,Comsearch's Frequency Coordination Database
ANDREW,PL8 59,PL859,8,2.44,41.6,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
Commscope/Andrew,PL859,PL859,8,2.44,41.6,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
ANDREW,PL8-59,PL859,8,2.44,41.6,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
COMMSCOPE,PL8-59,PL859,8,2.44,41.6,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
COMMSCOPE,PL8-59A,PL859A,8,2.44,41.6,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
ANDREW,PL8-59C,PL859C,8,2.44,41.6,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
COMMSCOPE,PL8-59C,PL859C,8,2.44,41.6,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
Commscope,PL859D,PL859D,8,2.44,41.6,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
ANDREW,PL8-59D,PL859D,8,2.44,41.6,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
COMMSCOPE,PL8-59D,PL859D,8,2.44,41.6,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
ANDREW,PL8-59E,PL859E,8,2.44,41.6,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
COMMSCOPE,PL8-59E,PL859E,8,2.44,41.6,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
ANDREW,PL8-59.F,PL859F,8,2.44,41.6,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
ANDREW,PL8-59F,PL859F,8,2.44,41.6,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
COMMSCOPE,PL8-59F,PL859F,8,2.44,41.6,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
ANDREW,PL8 59W,PL859W,8,2.44,42,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
ANDREW,PL8-59W,PL859W,8,2.44,42,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
COMMSCOPE,PL8-59W,PL859W,8,2.44,42,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
ANDREW,PL8-59WB,PL859WB,8,2.44,42,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
COMMSCOPE,PL8-59WB,PL859WB,8,2.44,42,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
ANDREW,PL8-59wb,PL859WB,8,2.44,42,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
ANDREW,PL8-59w rf,PL859WRF,8,2.44,42,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
Commscope/Andrew,PL865,PL865,8,2.44,42.4,https://www.datasheet.live/pdfviewer?url=https%3A%2F%2Fpdf.datasheet.live%2Fdatasheets-1%2Fandrew%2FPL6-65.pdf
ANDREW,PL8-65,PL865,8,2.44,42.4,https://www.datasheet.directory/pdfviewer?url=https%3A%2F%2Fdatasheet.iiic.cc%2Fdatasheets-1%2Fandrew%2FPL8-65D.pdf
COMMSCOPE,PL8-65,PL865,8,2.44,42.4,https://www.datasheet.directory/pdfviewer?url=https%3A%2F%2Fdatasheet.iiic.cc%2Fdatasheets-1%2Fandrew%2FPL8-65D.pdf
ANDREW,PL8-65C,PL865C,8,2.44,42.4,https://www.datasheet.directory/pdfviewer?url=https%3A%2F%2Fdatasheet.iiic.cc%2Fdatasheets-1%2Fandrew%2FPL8-65D.pdf
COMMSCOPE,PL8-65C,PL865C,8,2.44,42.4,https://www.datasheet.directory/pdfviewer?url=https%3A%2F%2Fdatasheet.iiic.cc%2Fdatasheets-1%2Fandrew%2FPL8-65D.pdf
ANDREW,PL8 - 65D,PL865D,8,2.44,42.4,https://www.datasheet.directory/pdfviewer?url=https%3A%2F%2Fdatasheet.iiic.cc%2Fdatasheets-1%2Fandrew%2FPL8-65D.pdf
ANDREW,PL8 65D,PL865D,8,2.44,42.4,https://www.datasheet.directory/pdfviewer?url=https%3A%2F%2Fdatasheet.iiic.cc%2Fdatasheets-1%2Fandrew%2FPL8-65D.pdf
ANDREW,PL8-65D,PL865D,8,2.44,42.4,https://www.datasheet.directory/pdfviewer?url=https%3A%2F%2Fdatasheet.iiic.cc%2Fdatasheets-1%2Fandrew%2FPL8-65D.pdf
COMMSCOPE,PL8-65D,PL865D,8,2.44,42.4,https://www.datasheet.directory/pdfviewer?url=https%3A%2F%2Fdatasheet.iiic.cc%2Fdatasheets-1%2Fandrew%2FPL8-65D.pdf
ANDREW,PL8-65d,PL865D,8,2.44,42.4,https://www.datasheet.directory/pdfviewer?url=https%3A%2F%2Fdatasheet.iiic.cc%2Fdatasheets-1%2Fandrew%2FPL8-65D.pdf
COMMSCOPE,Pl8-65D,PL865D,8,2.44,42.4,https://www.datasheet.directory/pdfviewer?url=https%3A%2F%2Fdatasheet.iiic.cc%2Fdatasheets-1%2Fandrew%2FPL8-65D.pdf
ANDREW,PL8-65-D,PL865D,8,2.44,42.4,https://www.datasheet.directory/pdfviewer?url=https%3A%2F%2Fdatasheet.iiic.cc%2Fdatasheets-1%2Fandrew%2FPL8-65D.pdf
COMMSCOPE,PL8-65.F,PL865F,8,2.44,42.4,https://www.datasheet.directory/pdfviewer?url=https%3A%2F%2Fdatasheet.iiic.cc%2Fdatasheets-1%2Fandrew%2FPL8-65D.pdf
ANDREW,PL8-65F,PL865F,8,2.44,42.4,https://www.datasheet.directory/pdfviewer?url=https%3A%2F%2Fdatasheet.iiic.cc%2Fdatasheets-1%2Fandrew%2FPL8-65D.pdf
COMMSCOPE,PL8-65F,PL865F,8,2.44,42.4,https://www.datasheet.directory/pdfviewer?url=https%3A%2F%2Fdatasheet.iiic.cc%2Fdatasheets-1%2Fandrew%2FPL8-65D.pdf
COMMSCOPE,Pl8-65F,PL865F,8,2.44,42.4,https://www.datasheet.directory/pdfviewer?url=https%3A%2F%2Fdatasheet.iiic.cc%2Fdatasheets-1%2Fandrew%2FPL8-65D.pdf
ANDREW,PL8-65G,PL865G,8,2.44,42.4,https://www.datasheet.directory/pdfviewer?url=https%3A%2F%2Fdatasheet.iiic.cc%2Fdatasheets-1%2Fandrew%2FPL8-65D.pdf
ANDREW,PL8-65WB,PL865WB,8,2.44,42.4,https://www.datasheet.directory/pdfviewer?url=https%3A%2F%2Fdatasheet.iiic.cc%2Fdatasheets-1%2Fandrew%2FPL8-65D.pdf
ANDREW,PL8-69F,PL869F,8,2.44,,Indeterminate. Band designator 69 has multiple options
ANDREW,PLX8-59D,PLX859D,8,2.44,41.3,Typo should be PXL859D. Using that gain. 
ANDREW,PLX8-65D,PLX865D,8,2.44,42,Typo should be PXL865D. Using that gain. 
RFS,PPAD6-65B,PPAD665B,6,1.83,39.6,http://www.dadehnama.ir/uploads/4_313508659575390274.pdf
RFS,PS8-65A,PS865A,8,2.44,42.4,Typo should be PA865A. Using that gain
COMMSCOPE,PX10-59C,PX1059C,10,3.05,43.1,Comsearch's Frequency Coordination Database
ANDREW,PX10-59D,PX1059D,10,3.05,42.9,https://worldradiohistory.com/Archive-Catalogs/Miscellaneous-Manufacturers/Andrew-Catalog-26-1969.pdf
ANDREW,PX6-59,PX659,6,1.83,38.6,https://worldradiohistory.com/Archive-Catalogs/Miscellaneous-Manufacturers/Andrew-Catalog-26-1969.pdf
COMMSCOPE,PX6-59,PX659,6,1.83,38.6,https://worldradiohistory.com/Archive-Catalogs/Miscellaneous-Manufacturers/Andrew-Catalog-26-1969.pdf
ANDREW,PX6-59C,PX659C,6,1.83,38.6,https://worldradiohistory.com/Archive-Catalogs/Miscellaneous-Manufacturers/Andrew-Catalog-26-1969.pdf
ANDREW,PX6-59E,PX659E,6,1.83,38.6,https://worldradiohistory.com/Archive-Catalogs/Miscellaneous-Manufacturers/Andrew-Catalog-26-1969.pdf
Andrew Corporation,PX8-59,PX859,8,2.44,41,https://worldradiohistory.com/Archive-Catalogs/Miscellaneous-Manufacturers/Andrew-Catalog-26-1969.pdf
COMMSCOPE,PX8-59C,PX859C,8,2.44,41.2,Comsearch's Frequency Coordination Database
ANDREW,PX8-59D,PX859D,8,2.44,41,https://worldradiohistory.com/Archive-Catalogs/Miscellaneous-Manufacturers/Andrew-Catalog-26-1969.pdf
ANDREW,PX8-65D,PX865D,8,2.44,41.9,https://worldradiohistory.com/Archive-Catalogs/Miscellaneous-Manufacturers/Andrew-Catalog-26-1969.pdf
COMMSCOPE,PX8-65D,PX865D,8,2.44,41.9,https://worldradiohistory.com/Archive-Catalogs/Miscellaneous-Manufacturers/Andrew-Catalog-26-1969.pdf
RFS,PXA8-65,PXA865,8,2.44,42.2,Typo should be PAX865. Using that Gain.
Commscope/Andrew,PXL1059,PXL1059,10,3.05,43.1,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
COMMSCOPE,PXL10-59,PXL1059,10,3.05,43.1,Comsearch's Frequency Coordination Database
Andrew Corporation,PXL10-59C,PXL1059C,10,3.05,43.1,Comsearch's Frequency Coordination Database
ANDREW,PXL10-59D,PXL1059D,10,3.05,43.1,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
COMMSCOPE,PXL10-59D,PXL1059D,10,3.05,43.1,Comsearch's Frequency Coordination Database
Commscope/Andrew,PXL1065,PXL1065,10,3.05,44,https://www.launch3telecom.com/commscopeandrew/pxl1065d7a.html
ANDREW,PXL10-65,PXL1065,10,3.05,44,https://www.launch3telecom.com/commscopeandrew/pxl1065d7a.html
COMMSCOPE,PXL10-65,PXL1065,10,3.05,44,Comsearch's Frequency Coordination Database
ANDREW,PXL10-65D,PXL1065D,10,3.05,44,https://www.launch3telecom.com/commscopeandrew/pxl1065d7a.html
COMMSCOPE,PXL10-65D,PXL1065D,10,3.05,44,Comsearch's Frequency Coordination Database
Commscope/Andrew,PXL1259,PXL1259,12,3.66,45,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
ANDREW,PXL12-59F,PXL1259F,12,3.66,44.8,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
COMMSCOPE,PXL12-59F,PXL1259F,12,3.66,44.8,Comsearch's Frequency Coordination Database
ANDREW,PXl12-59F,PXL1259F,12,3.66,44.8,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
Commscope/Andrew,PXL1265,PXL1265,12,3.66,45.4,https://www.launch3telecom.com/commscopeandrew/pxl1265.html
ANDREW,PXL12-65E,PXL1265E,12,3.66,45.4,https://www.launch3telecom.com/commscopeandrew/pxl1265.html
COMMSCOPE,PXL12-65E,PXL1265E,12,3.66,45.4,Comsearch's Frequency Coordination Database
ANDREW,PXL1O-59D,PXL1O59D,10,3.05,43.1,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
Commscope/Andrew,PXL659,PXL659,6,1.83,38.7,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
ANDREW,PXL6-59,PXL659,6,1.83,38.7,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
COMMSCOPE,PXL6-59,PXL659,6,1.83,38.7,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
COMMSCOPE,PXL6-59D,PXL659D,6,1.83,38.7,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
ANDREW,PXL6-59E,PXL659E,6,1.83,38.7,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
COMMSCOPE,PXL6-59E,PXL659E,6,1.83,38.7,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
ANDREW,PXL6-59F,PXL659F,6,1.83,38.7,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
COMMSCOPE,PXL6-59F,PXL659F,6,1.83,38.7,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
Commscope/Andrew,PXL665,PXL665,6,1.83,39.4,https://www.datasheet.live/pdfviewer?url=https%3A%2F%2Fpdf.datasheet.live%2Fdatasheets-1%2Fandrew%2FPL6-65.pdf
ANDREW,PXL6-65D,PXL665D,6,1.83,39.4,https://www.digchip.com/datasheets/parts/datasheet/3751/HP10-65E-pdf.php
COMMSCOPE,PXL6-65D,PXL665D,6,1.83,39.4,Comsearch's Frequency Coordination Database
Commscope/Andrew,PXL859,PXL859,8,2.44,41.3,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
ANDREW,PXL8-59,PXL859,8,2.44,41.3,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
COMMSCOPE,PXL8-59C,PXL859C,8,2.44,41.3,Comsearch's Frequency Coordination Database
COMMSCOPE,PXL859D,PXL859D,8,2.44,41.3,Comsearch's Frequency Coordination Database
ANDREW,PXL8-59D,PXL859D,8,2.44,41.3,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
COMMSCOPE,PXL8-59D,PXL859D,8,2.44,41.3,Comsearch's Frequency Coordination Database
ANDREW,PXL8-59 RF,PXL859RF,8,2.44,41.3,https://www.digchip.com/datasheets/parts/datasheet/3751/HP12-59E-pdf.php
Commscope/Andrew,PXL865,PXL865,8,2.44,42,https://objects.eanixter.com/PD356081.PDF
ANDREW,PXL8-65,PXL865,8,2.44,42,https://objects.eanixter.com/PD356081.PDF
RFS,PXL8-65,PXL865,8,2.44,42,Comsearch's Frequency Coordination Database
ANDREW,PXL8-65C,PXL865C,8,2.44,42,https://objects.eanixter.com/PD356081.PDF
ANDREW,PXL8-65D,PXL865D,8,2.44,42,https://objects.eanixter.com/PD356081.PDF
COMMSCOPE,PXL8-65D,PXL865D,8,2.44,42,Comsearch's Frequency Coordination Database
RFS,RAD6-65A,RAD665A,6,1.83,39.6,Typo should be PAD665A. Using that gain. 
GABRIEL,RF10P-2J23,RF10P2J23,10,3.05,43.5,Comsearch's Frequency Coordination Database
GABRIEL ELECTRONICS,RF8C-J45,RF8CJ45,8,2.44,42,Comsearch's Frequency Coordination Database
<RF Engineering & Energy R>,<RFMA-0736UH1.2WS>,RFMA0736UH12WS,4,1.22,35.6,https://rfeq.com/wp-content/uploads/2018/10/RFMA-0736UH1.2WSxx-new.pdf
RF ENGINEERING AND ENERGY,RFMA-0736UH1.2WS,RFMA0736UH12WS,4,1.22,35.6,https://rfeq.com/wp-content/uploads/2018/10/RFMA-0736UH1.2WSxx-new.pdf
RFS,SB4-W60,SB4W60,4,1.22,35.7,https://www.rfsworld.com/pim/product/html/SB4-W60EC
RFS,SB4-W60A,SB4W60A,4,1.22,34.8,https://www.rfsworld.com/pim/product/html/SB4-W60EC
RFS,SB4-W60C,SB4W60C,4,1.22,35.7,https://www.rfsworld.com/pim/product/html/SB4-W60EC
RFS,SB4-W60CMPT,SB4W60CMPT,4,1.22,35.7,https://www.rfsworld.com/pim/product/html/SB4-W60EC
RFS,Sb4-W60CMPT,SB4W60CMPT,4,1.22,35.7,https://www.rfsworld.com/pim/product/html/SB4-W60EC
RFS,SB4-W60D,SB4W60D,4,1.22,35.7,https://www.rfsworld.com/pim/product/html/SB4-W60EC
RFS,SB4-W60E,SB4W60E,4,1.22,35.7,"https://www.rfsworld.com/images/sma/rpe/sb4/sb4-w60e,%20140601.pdf"
RFS,SB6-W60,SB6W60,6,1.83,39.4,https://www.rfsworld.com/pim/product/html/SB6-W60DC2
RFS,SB6-W60A,SB6W60A,6,1.83,39.4,https://www.rfsworld.com/pim/product/html/SB6-W60DC2
RFS,SB6-W60AMPT,SB6W60AMPT,6,1.83,39.4,https://www.rfsworld.com/pim/product/html/SB6-W60DC2
RFS,SB6-W60B,SB6W60B,6,1.83,39.4,https://www.rfsworld.com/pim/product/html/SB6-W60DC2
RFS,SB6-W60BMPT,SB6W60BMPT,6,1.83,39.4,https://www.rfsworld.com/pim/product/html/SB6-W60DC2
RFS,SB6-W60C,SB6W60C,6,1.83,39.4,https://www.rfsworld.com/pim/product/html/SB6-W60DC2
RFS,SB6-W60CMPT,SB6W60CMPT,6,1.83,39.4,https://www.rfsworld.com/pim/product/html/SB6-W60DC2
RFS,SB6-W60D,SB6W60D,6,1.83,39.4,https://www.rfsworld.com/pim/product/html/SB6-W60DC2
RFS,SB6-W60DMPT,SB6W60DMPT,6,1.83,39.4,https://www.rfsworld.com/pim/product/html/SB6-W60DC2
RFS,SBX4?W60A,SBX4W60A,4,1.22,34.8,https://www.rfsworld.com/pim/product/html/SBX4-W60EC
COMMSCOPE,SBX4-W60A,SBX4W60A,4,1.22,34.8,Comsearch's Frequency Coordination Database
RFS,SBX4-W60A,SBX4W60A,4,1.22,34.8,https://www.rfsworld.com/pim/product/html/SBX4-W60EC
RFS,SBX4?¡W60C,SBX4W60C,4,1.22,35.7,https://www.rfsworld.com/pim/product/html/SBX4-W60EC
RFS,SBX4W60C,SBX4W60C,4,1.22,35.7,https://www.rfsworld.com/pim/product/html/SBX4-W60EC
RFS,SBX4-W60C,SBX4W60C,4,1.22,35.7,https://www.rfsworld.com/pim/product/html/SBX4-W60EC
RFS,SBX4-W60CMPT,SBX4W60CMPT,4,1.22,35.7,https://www.rfsworld.com/pim/product/html/SBX4-W60EC
RFS,SBX4-W60D,SBX4W60D,4,1.22,35.7,https://www.rfsworld.com/pim/product/html/SBX4-W60EC
RFS,SBX4-W60DIPN,SBX4W60DIPN,4,1.22,35.7,https://www.rfsworld.com/pim/product/html/SBX4-W60EC
RFS,SBX6-W30C,SBX6W30C,6,1.83,,Indeterminate. Band designator 30 unknown
RFS,SBX6-W60A,SBX6W60A,6,1.83,39.4,https://www.rfsworld.com/pim/product/html/SBX6-W60DC2
RFS,SBX6-W60B,SBX6W60B,6,1.83,39.4,https://www.rfsworld.com/pim/product/html/SBX6-W60DC2
RFS,SBX6-W60BMPT,SBX6W60BMPT,6,1.83,39.4,https://www.rfsworld.com/pim/product/html/SBX6-W60DC2
RFS,SBX6?¡W60C,SBX6W60C,6,1.83,39.4,https://www.rfsworld.com/pim/product/html/SBX6-W60DC2
RFS,SBX6-W60C,SBX6W60C,6,1.83,39.4,https://www.rfsworld.com/pim/product/html/SBX6-W60DC2
RFS,SBX6-W60CC,SBX6W60CC,6,1.83,39.4,https://www.rfsworld.com/pim/product/html/SBX6-W60DC2
RFS,SBX6-W60CIPN,SBX6W60CIPN,6,1.83,39.4,https://www.rfsworld.com/pim/product/html/SBX6-W60DC2
RFS,SBX6-W60CMPT,SBX6W60CMPT,6,1.83,39.4,https://www.rfsworld.com/pim/product/html/SBX6-W60DC2
RFS,SBX6-W60D,SBX6W60D,6,1.83,39.4,https://www.rfsworld.com/pim/product/html/SBX6-W60DC2
RFS,SC3-W60,SC3W60,3,0.91,33.2,https://www.rfsworld.com/pim/product/html/SC3-W60BC
RFS,SC3W60A,SC3W60A,3,0.91,33.2,https://www.rfsworld.com/pim/product/html/SC3-W60BC
RFS,SC3-W60A,SC3W60A,3,0.91,33.2,https://www.rfsworld.com/pim/product/html/SC3-W60BC
RFS,SC3-W60A SC3-,SC3W60ASC3,3,0.91,33.2,https://www.rfsworld.com/pim/product/html/SC3-W60BC
RFS,SCX3-W60A,SCX3W60A,3,0.91,33.2,https://www.rfsworld.com/pim/product/html/SCX3-W60BC
RFS,SCX3-W60AMPT,SCX3W60AMPT,3,0.91,33.2,https://www.rfsworld.com/pim/product/html/SCX3-W60BC
RFS,SCX3-W60W,SCX3W60W,3,0.91,33.2,https://www.rfsworld.com/pim/product/html/SCX3-W60BC
COMMSCOPE,SEUHX6-59 RF,SEUHX659RF,6,1.83,38.8,Comsearch's Frequency Coordination Database
Commscope,SHP3-6W,SHP36W,3,1.22,33.6,https://www.commscope.com/globalassets/digizuite/696934-p360-shp3-6w-4wh-b-external.pdf
RADIO WAVES,SHP6-59,SHP659,6,1.83,39,https://www.radiowaves.com/getmedia/22d052e7-9370-4f2b-81b5-0dafc7c72849/SHP6-5.9.aspx
RADIO WAVES,SHP6-6,SHP66,6,1.83,39.3,https://www.radiowaves.com/getmedia/f938b911-2fb8-4c71-8b06-53a59d88df1f/SHP6-6.aspx
RADIO WAVES,SHPD6-5.9,SHPD659,6,1.83,38.8,https://www.radiowaves.com/getmedia/12291e54-5884-4572-a349-1f5c81405ccb/SHPD6-5.9.aspx
RADIO WAVES,SHPD6-59,SHPD659,6,1.83,38.8,https://www.radiowaves.com/getmedia/12291e54-5884-4572-a349-1f5c81405ccb/SHPD6-5.9.aspx
RADIO WAVES,SHPD6-6,SHPD66,6,1.83,39.1,https://www.radiowaves.com/getmedia/542466f7-b439-4bc1-8eeb-cd23cbfff1a1/SHPD6-6.aspx
RADIO WAVES,SHPD6-6.4,SHPD664,6,1.83,38.9,https://www.radiowaves.com/getmedia/8ce005bb-c2e5-4edf-9cb8-289e91e58fdd/SHPD6-6.4.aspx
RADIO WAVES,SHPD8-5.9,SHPD859,8,2.44,41.7,Comsearch's Frequency Coordination Database
RADIO WAVES,SHPD8-6,SHPD86,8,2.44,41.9,https://www.everythingrf.com/product-datasheet/822-902-shpd8-6
RADIO WAVES,SHPD8-6.4,SHPD864,8,2.44,42.1,Comsearch's Frequency Coordination Database
Commscope,SHPX4-6W,SHPX46W,4,1.22,35.5,https://www.commscope.com/globalassets/digizuite/263736-p360-shpx4-6w-6wh-external.pdf
COMMSCOPE,SHPX6-6W,SHPX66W,6,1.83,39.4,Comsearch's Frequency Coordination Database
RADIO WAVES,SP4-5.9,SP459,4,1.22,36.2,https://www.radiowaves.com/en/product/sp4-5-9
RFS,SP6-107A,SP6107A,,,,Model does not belong in this band.
RADIO WAVES,SP6-5.9,SP659,6,1.83,39.2,https://www.radiowaves.com/getmedia/36695c42-a711-4a3b-bba8-b7a40bde172e/SP6-5.9.aspx
Radiowaves,SP659,SP659,6,1.83,39.2,https://www.radiowaves.com/getmedia/36695c42-a711-4a3b-bba8-b7a40bde172e/SP6-5.9.aspx
RADIO WAVES,SP6-59,SP659,6,1.83,39.2,https://www.radiowaves.com/getmedia/36695c42-a711-4a3b-bba8-b7a40bde172e/SP6-5.9.aspx
RFS,SP6-59A,SP659A,6,1.83,39.2,https://www.radiowaves.com/getmedia/36695c42-a711-4a3b-bba8-b7a40bde172e/SP6-5.9.aspx
RFS,SP6-59B,SP659B,6,1.83,39.2,https://www.radiowaves.com/getmedia/36695c42-a711-4a3b-bba8-b7a40bde172e/SP6-5.9.aspx
Radiowaves,SP664,SP664,6,1.83,39.2,https://www.radiowaves.com/getmedia/9abed637-a49d-44a6-a588-b2e3d343d8ec/SP6-6.4.aspx
RADIO WAVES,SP6-64,SP664,6,1.83,39.2,https://www.radiowaves.com/en/product/sp6-6-4
RFS,SP6-65,SP665,6,1.83,39.9,Comsearch's Frequency Coordination Database
RFS,SP6-65A,SP665A,6,1.83,39.9,Comsearch's Frequency Coordination Database
RFS,SP6-65B,SP665B,6,1.83,39.9,Comsearch's Frequency Coordination Database
RADIO WAVES,SP8-5.9,SP859,8,2.44,41.9,Comsearch's Frequency Coordination Database
